"ID","SKU","Title","Rack Id","Quantity","Expiry Date","MRP","isFBA"
"170427","PT0057-000100BP","Pumpkin Seeds | 100 g | Brown Pouch","TW","1","03/31/2025","360.00","1"
"170429","PT0057-000250BP","Pumpkin Seeds | 250 g | Brown Pouch","DEL4","10","03/31/2025","560.00","1"
"171987","PT0058","Sunflower Seeds","M11","200","-","226.70",""
"171987","PT0058","Sunflower Seeds","M12","33815","-","226.70",""
"171987","PT0058","Sunflower Seeds","M13","300","-","226.70",""
"170432","PT0058-000100BP","Sunflower Seeds | 100 g | Brown Pouch","DEL5","1","08/31/2025","249.00","1"
"170432","PT0058-000100BP","Sunflower Seeds | 100 g | Brown Pouch","HYD8","7","08/31/2025","249.00","1"
"170432","PT0058-000100BP","Sunflower Seeds | 100 g | Brown Pouch","R12","1","-","249.00",""
"170434","PT0058-000250BP","Sunflower Seeds | 250 g | Brown Pouch","HYD8","1","03/31/2025","325.00","1"
"170434","PT0058-000250BP","Sunflower Seeds | 250 g | Brown Pouch","PNQ3","13","03/31/2025","325.00","1"
"170436","PT0058-000400BP","Sunflower Seeds | 400 g | Brown Pouch","B45","1","-","499.00",""
"171988","PT0059","Watermelon Seeds","M11","105","-","834.70",""
"171989","PT0061","Sona Masoori Rice, White Rice","M13","49430","-","65.51",""
"176536","PT0061-000850BP","Sona Masoori Rice (White Rice) | 850 g | Brown Pouch","TW","10","-","350.00","1"
"171990","PT0062","Sona Masoori Rice, Brown Rice","M13","34670","-","72.05",""
"176537","PT0062-000850BP","Sona Masoori Rice (Brown Rice) | 850 g | Brown Pouch","CCX1","10","-","350.00","1"
"171991","PT0063","Wada Kolam, White Rice","M11","127300","-","73.41",""
"176538","PT0063-000850BP","Wada Kolam (White Rice) | 850 g | Brown Pouch","BOM5","13","-","399.00","1"
"176538","PT0063-000850BP","Wada Kolam (White Rice) | 850 g | Brown Pouch","DEL5","1","-","399.00","1"
"170450","PT0063-001800BP","Wada Kolam (White Rice) | 1800 g | Brown Pouch","BOM5","2","10/31/2024","599.00","1"
"170450","PT0063-001800BP","Wada Kolam (White Rice) | 1800 g | Brown Pouch","CCX2","1","10/31/2024","599.00","1"
"170450","PT0063-001800BP","Wada Kolam (White Rice) | 1800 g | Brown Pouch","DED4","1","10/31/2024","599.00","1"
"170450","PT0063-001800BP","Wada Kolam (White Rice) | 1800 g | Brown Pouch","DEL5","1","10/31/2024","599.00","1"
"170450","PT0063-001800BP","Wada Kolam (White Rice) | 1800 g | Brown Pouch","LKO1","1","10/31/2024","599.00","1"
"170450","PT0063-001800BP","Wada Kolam (White Rice) | 1800 g | Brown Pouch","TW","10","-","599.00","1"
"171992","PT0064","Wheat Flour, Khapli Aata","M12","1100","-","133.18",""
"176539","PT0064-000850BP","Wheat Flour (Khapli Aata) | 850 g | Brown Pouch","R12","1","-","499.00",""
"174116","PT0066","Sorghum Millet Flour, Jowar","M12","1010","-","67.44",""
"171996","PT0068","Chana Dal Flour","M11","700","-","117.65",""
"173691","PT0068-000900BP","Chana Dal Flour | 900 g | Brown Pouch","R13","1","-","599.00",""
"171997","PT0069","Ragi Flour, Finger Millet","M11","500","-","75.72",""
"172504","PT0070","Browntop Millet","M11","14800","-","120.70",""
"172507","PT0071","Rajgira, Amaranth","M11","23650","-","125.80",""
"172510","PT0072","Yellow Mustard Seeds, Peeli Sarsson","M12","6040","-","123.05",""
"172510","PT0072","Yellow Mustard Seeds, Peeli Sarsson","M13","50000","-","123.05",""
"172511","PT0072-000100BP","Yellow Mustard Seeds (Peeli Sarsson) | 100 g | Brown Pouch","BOM5","24","09/30/2025","189.00","1"
"172511","PT0072-000100BP","Yellow Mustard Seeds (Peeli Sarsson) | 100 g | Brown Pouch","BOM7","3","09/30/2025","189.00","1"
"172511","PT0072-000100BP","Yellow Mustard Seeds (Peeli Sarsson) | 100 g | Brown Pouch","CCX1","1","09/30/2025","189.00","1"
"172511","PT0072-000100BP","Yellow Mustard Seeds (Peeli Sarsson) | 100 g | Brown Pouch","DED4","1","09/30/2025","189.00","1"
"172511","PT0072-000100BP","Yellow Mustard Seeds (Peeli Sarsson) | 100 g | Brown Pouch","DEL4","1","09/30/2025","189.00","1"
"172511","PT0072-000100BP","Yellow Mustard Seeds (Peeli Sarsson) | 100 g | Brown Pouch","LKO1","2","09/30/2025","189.00","1"
"172511","PT0072-000100BP","Yellow Mustard Seeds (Peeli Sarsson) | 100 g | Brown Pouch","MAA4","2","09/30/2025","189.00","1"
"172511","PT0072-000100BP","Yellow Mustard Seeds (Peeli Sarsson) | 100 g | Brown Pouch","PNQ3","2","09/30/2025","189.00","1"
"172511","PT0072-000100BP","Yellow Mustard Seeds (Peeli Sarsson) | 100 g | Brown Pouch","WT","30","09/30/2025","189.00","1"
"172512","PT0072-000250BP","Yellow Mustard Seeds (Peeli Sarsson) | 250 g | Brown Pouch","BOM5","7","04/30/2025","219.00","1"
"172512","PT0072-000250BP","Yellow Mustard Seeds (Peeli Sarsson) | 250 g | Brown Pouch","BOM7","2","04/30/2025","219.00","1"
"172512","PT0072-000250BP","Yellow Mustard Seeds (Peeli Sarsson) | 250 g | Brown Pouch","CCX1","2","04/30/2025","219.00","1"
"172512","PT0072-000250BP","Yellow Mustard Seeds (Peeli Sarsson) | 250 g | Brown Pouch","LKO1","1","04/30/2025","219.00","1"
"172512","PT0072-000250BP","Yellow Mustard Seeds (Peeli Sarsson) | 250 g | Brown Pouch","MAA4","2","04/30/2025","219.00","1"
"172512","PT0072-000250BP","Yellow Mustard Seeds (Peeli Sarsson) | 250 g | Brown Pouch","PNQ3","2","04/30/2025","219.00","1"
"172512","PT0072-000250BP","Yellow Mustard Seeds (Peeli Sarsson) | 250 g | Brown Pouch","WT","12","04/30/2025","219.00","1"
"176649","PT0072-000350BP","Yellow Mustard Seeds (Peeli Sarsson) | 350 g | Brown Pouch","BOM7","6","-","279.00","1"
"176649","PT0072-000350BP","Yellow Mustard Seeds (Peeli Sarsson) | 350 g | Brown Pouch","HYD3","1","-","279.00","1"
"176649","PT0072-000350BP","Yellow Mustard Seeds (Peeli Sarsson) | 350 g | Brown Pouch","R12","1","-","279.00",""
"176649","PT0072-000350BP","Yellow Mustard Seeds (Peeli Sarsson) | 350 g | Brown Pouch","WT","9","-","279.00","1"
"173272","PT0074-000400BP","Jaggery Cubes (Gud Cubes) | 400 g | Brown Pouch","R12","3","-","239.00",""
"173272","PT0074-000400BP","Jaggery Cubes (Gud Cubes) | 400 g | Brown Pouch","R13","1","-","239.00",""
"173273","PT0074-000900BP","Jaggery Cubes (Gud Cubes) | 900 g | Brown Pouch","R11","2","-","349.00",""
"173273","PT0074-000900BP","Jaggery Cubes (Gud Cubes) | 900 g | Brown Pouch","R13","1","-","349.00",""
"172584","PT0075","Jaggery 900 grm Lumps, Gur Lumps","M11","700","-","65.70",""
"172584","PT0075","Jaggery 900 grm Lumps, Gur Lumps","M12","1200","-","65.70",""
"172584","PT0075","Jaggery 900 grm Lumps, Gur Lumps","M13","13500","-","65.70",""
"172522","PT0076","Sugar, Shakkar","M11","73500","-","57.70",""
"172522","PT0076","Sugar, Shakkar","M13","1050","-","57.70",""
"176549","PT0076-000850BP","Sugar (Shakkar) | 850 g | Brown Pouch","TW","10","-","325.00","1"
"172525","PT0077","Black Cardamom, Badi Elaichi","M14","3612","-","2244.84",""
"172525","PT0077","Black Cardamom, Badi Elaichi","M15","4990","-","2244.84",""
"172526","PT0077-000050BP","Black Cardamom (Badi Elaichi) | 50 g | Brown Pouch","CJB1","12","09/30/2025","405.00","1"
"172526","PT0077-000050BP","Black Cardamom (Badi Elaichi) | 50 g | Brown Pouch","WT","1","09/30/2025","405.00","1"
"172527","PT0077-000100BP","Black Cardamom (Badi Elaichi) | 100 g | Brown Pouch","BOM5","3","07/31/2025","625.00","1"
"172527","PT0077-000100BP","Black Cardamom (Badi Elaichi) | 100 g | Brown Pouch","TW","50","-","625.00","1"
"172945","PT0079","Mix Seeds 3, Pumkin, Sunflower and Watermelon","M11","800","-","526.06",""
"172945","PT0079","Mix Seeds 3, Pumkin, Sunflower and Watermelon","M12","75","-","526.06",""
"172945","PT0079","Mix Seeds 3, Pumkin, Sunflower and Watermelon","M13","500","-","526.06",""
"172962","PT0080","Red Chilli Whole, Kashmri Lal Mirch","M12","82360","-","819.68",""
"172962","PT0080","Red Chilli Whole, Kashmri Lal Mirch","M17","1350","-","819.68",""
"173052","PT0080-000100BP","Red Chilli Whole (Kashmri Lal Mirch) | 100 g | Brown Pouch","BLR7","4","04/30/2025","455.00","1"
"173052","PT0080-000100BP","Red Chilli Whole (Kashmri Lal Mirch) | 100 g | Brown Pouch","BLR8","45","04/30/2025","455.00","1"
"173052","PT0080-000100BP","Red Chilli Whole (Kashmri Lal Mirch) | 100 g | Brown Pouch","BOM7","23","04/30/2025","455.00","1"
"173052","PT0080-000100BP","Red Chilli Whole (Kashmri Lal Mirch) | 100 g | Brown Pouch","CCX2","7","04/30/2025","455.00","1"
"173052","PT0080-000100BP","Red Chilli Whole (Kashmri Lal Mirch) | 100 g | Brown Pouch","CJB1","5","04/30/2025","455.00","1"
"173052","PT0080-000100BP","Red Chilli Whole (Kashmri Lal Mirch) | 100 g | Brown Pouch","DED4","1","04/30/2025","455.00","1"
"173052","PT0080-000100BP","Red Chilli Whole (Kashmri Lal Mirch) | 100 g | Brown Pouch","DEL4","24","04/30/2025","455.00","1"
"173052","PT0080-000100BP","Red Chilli Whole (Kashmri Lal Mirch) | 100 g | Brown Pouch","DEL5","6","04/30/2025","455.00","1"
"173052","PT0080-000100BP","Red Chilli Whole (Kashmri Lal Mirch) | 100 g | Brown Pouch","HYD3","13","04/30/2025","455.00","1"
"173052","PT0080-000100BP","Red Chilli Whole (Kashmri Lal Mirch) | 100 g | Brown Pouch","HYD8","2","04/30/2025","455.00","1"
"173052","PT0080-000100BP","Red Chilli Whole (Kashmri Lal Mirch) | 100 g | Brown Pouch","LKO1","15","04/30/2025","455.00","1"
"173052","PT0080-000100BP","Red Chilli Whole (Kashmri Lal Mirch) | 100 g | Brown Pouch","MAA4","5","04/30/2025","455.00","1"
"173052","PT0080-000100BP","Red Chilli Whole (Kashmri Lal Mirch) | 100 g | Brown Pouch","PNQ3","7","04/30/2025","455.00","1"
"173051","PT0080-000200BP","Red Chilli Whole (Kashmri Lal Mirch) | 200 g | Brown Pouch","BLR8","16","09/30/2025","575.00","1"
"173051","PT0080-000200BP","Red Chilli Whole (Kashmri Lal Mirch) | 200 g | Brown Pouch","BOM5","30","09/30/2025","575.00","1"
"173051","PT0080-000200BP","Red Chilli Whole (Kashmri Lal Mirch) | 200 g | Brown Pouch","CCX2","3","09/30/2025","575.00","1"
"173051","PT0080-000200BP","Red Chilli Whole (Kashmri Lal Mirch) | 200 g | Brown Pouch","CJB1","19","09/30/2025","575.00","1"
"173051","PT0080-000200BP","Red Chilli Whole (Kashmri Lal Mirch) | 200 g | Brown Pouch","DED4","6","09/30/2025","575.00","1"
"173051","PT0080-000200BP","Red Chilli Whole (Kashmri Lal Mirch) | 200 g | Brown Pouch","DEL4","24","09/30/2025","575.00","1"
"173051","PT0080-000200BP","Red Chilli Whole (Kashmri Lal Mirch) | 200 g | Brown Pouch","HYD8","12","09/30/2025","575.00","1"
"173051","PT0080-000200BP","Red Chilli Whole (Kashmri Lal Mirch) | 200 g | Brown Pouch","LKO1","28","09/30/2025","575.00","1"
"173051","PT0080-000200BP","Red Chilli Whole (Kashmri Lal Mirch) | 200 g | Brown Pouch","MAA4","38","09/30/2025","575.00","1"
"173051","PT0080-000200BP","Red Chilli Whole (Kashmri Lal Mirch) | 200 g | Brown Pouch","PNQ3","16","09/30/2025","575.00","1"
"173051","PT0080-000200BP","Red Chilli Whole (Kashmri Lal Mirch) | 200 g | Brown Pouch","TW","1","-","575.00","1"
"176653","PT0080-000350BP","Red Chilli Whole (Kashmri Lal Mirch) | 350 g | Brown Pouch","BOM5","8","-","799.00","1"
"176653","PT0080-000350BP","Red Chilli Whole (Kashmri Lal Mirch) | 350 g | Brown Pouch","HYD8","4","-","799.00","1"
"176653","PT0080-000350BP","Red Chilli Whole (Kashmri Lal Mirch) | 350 g | Brown Pouch","MAA4","12","-","799.00","1"
"176254","PT0080-000400BP","Red Chilli Whole (Kashmri Lal Mirch) | 400 g | Brown Pouch","N11","24","-","799.00",""
"171999","PT0083","Pearl Barley, Jau","M15","102170","-","70.38",""
"176654","PT0083-000350BP","Pearl Barley (Jau) | 350 g | Brown Pouch","BLR7","40","-","235.00","1"
"176654","PT0083-000350BP","Pearl Barley (Jau) | 350 g | Brown Pouch","BLR8","12","-","235.00","1"
"176654","PT0083-000350BP","Pearl Barley (Jau) | 350 g | Brown Pouch","BOM5","18","-","235.00","1"
"176654","PT0083-000350BP","Pearl Barley (Jau) | 350 g | Brown Pouch","BOM7","18","-","235.00","1"
"176654","PT0083-000350BP","Pearl Barley (Jau) | 350 g | Brown Pouch","CCX1","5","-","235.00","1"
"176654","PT0083-000350BP","Pearl Barley (Jau) | 350 g | Brown Pouch","CCX2","6","-","235.00","1"
"176654","PT0083-000350BP","Pearl Barley (Jau) | 350 g | Brown Pouch","CJB1","1","-","235.00","1"
"176654","PT0083-000350BP","Pearl Barley (Jau) | 350 g | Brown Pouch","DEL4","4","-","235.00","1"
"176654","PT0083-000350BP","Pearl Barley (Jau) | 350 g | Brown Pouch","DEL5","34","-","235.00","1"
"176654","PT0083-000350BP","Pearl Barley (Jau) | 350 g | Brown Pouch","HYD8","11","-","235.00","1"
"176654","PT0083-000350BP","Pearl Barley (Jau) | 350 g | Brown Pouch","LKO1","1","-","235.00","1"
"176654","PT0083-000350BP","Pearl Barley (Jau) | 350 g | Brown Pouch","MAA4","6","-","235.00","1"
"176654","PT0083-000350BP","Pearl Barley (Jau) | 350 g | Brown Pouch","PNQ3","1","-","235.00","1"
"176654","PT0083-000350BP","Pearl Barley (Jau) | 350 g | Brown Pouch","WT","8","-","235.00","1"
"176551","PT0083-000850BP","Pearl Barley (Jau) | 850 g | Brown Pouch","BLR8","1","-","339.00","1"
"176551","PT0083-000850BP","Pearl Barley (Jau) | 850 g | Brown Pouch","BOM5","4","-","339.00","1"
"176551","PT0083-000850BP","Pearl Barley (Jau) | 850 g | Brown Pouch","CCX1","6","-","339.00","1"
"176551","PT0083-000850BP","Pearl Barley (Jau) | 850 g | Brown Pouch","CCX2","3","-","339.00","1"
"176551","PT0083-000850BP","Pearl Barley (Jau) | 850 g | Brown Pouch","DED4","1","-","339.00","1"
"176551","PT0083-000850BP","Pearl Barley (Jau) | 850 g | Brown Pouch","HYD3","4","-","339.00","1"
"176551","PT0083-000850BP","Pearl Barley (Jau) | 850 g | Brown Pouch","LKO1","1","-","339.00","1"
"171174","PT0083-000900BP","Pearl Barley (Jau) | 900 g | Brown Pouch","LKO1","1","08/31/2025","339.00","1"
"172000","PT0084","Wheat Daliya, Lapsi","M11","60000","-","53.49",""
"172000","PT0084","Wheat Daliya, Lapsi","M12","11170","-","53.49",""
"176655","PT0084-000350BP","Wheat Daliya (Lapsi) | 350 g | Brown Pouch","BLR7","1","-","240.00","1"
"176655","PT0084-000350BP","Wheat Daliya (Lapsi) | 350 g | Brown Pouch","BOM7","8","-","240.00","1"
"176655","PT0084-000350BP","Wheat Daliya (Lapsi) | 350 g | Brown Pouch","HYD3","1","-","240.00","1"
"176552","PT0084-000850BP","Wheat Daliya (Lapsi) | 850 g | Brown Pouch","BLR5","1","-","349.00","1"
"176552","PT0084-000850BP","Wheat Daliya (Lapsi) | 850 g | Brown Pouch","BOM5","1","-","349.00","1"
"176552","PT0084-000850BP","Wheat Daliya (Lapsi) | 850 g | Brown Pouch","CCX1","1","-","349.00","1"
"176552","PT0084-000850BP","Wheat Daliya (Lapsi) | 850 g | Brown Pouch","CCX2","1","-","349.00","1"
"176552","PT0084-000850BP","Wheat Daliya (Lapsi) | 850 g | Brown Pouch","DEL4","1","-","349.00","1"
"176552","PT0084-000850BP","Wheat Daliya (Lapsi) | 850 g | Brown Pouch","DEL5","1","-","349.00","1"
"176552","PT0084-000850BP","Wheat Daliya (Lapsi) | 850 g | Brown Pouch","LKO1","9","-","349.00","1"
"172001","PT0085","Kodo, Dehusked Millets","M14","20360","-","104.48",""
"176656","PT0085-000350BP","Kodo (Dehusked) Millets | 350 g | Brown Pouch","B45","1","-","255.00",""
"172002","PT0086","Bay Leaf, Tej Patta","M11","5500","-","163.78",""
"172002","PT0086","Bay Leaf, Tej Patta","M12","435","-","163.78",""
"171502","PT0086-000050BP","Bay Leaf (Tej Patta) | 50 g | Brown Pouch","B45","1","-","215.00",""
"171502","PT0086-000050BP","Bay Leaf (Tej Patta) | 50 g | Brown Pouch","BLR7","1","09/30/2025","215.00","1"
"171502","PT0086-000050BP","Bay Leaf (Tej Patta) | 50 g | Brown Pouch","BLR8","17","09/30/2025","215.00","1"
"171502","PT0086-000050BP","Bay Leaf (Tej Patta) | 50 g | Brown Pouch","BOM7","5","09/30/2025","215.00","1"
"171502","PT0086-000050BP","Bay Leaf (Tej Patta) | 50 g | Brown Pouch","CCX2","7","09/30/2025","215.00","1"
"171502","PT0086-000050BP","Bay Leaf (Tej Patta) | 50 g | Brown Pouch","CJB1","1","09/30/2025","215.00","1"
"171502","PT0086-000050BP","Bay Leaf (Tej Patta) | 50 g | Brown Pouch","TW","80","-","215.00","1"
"171502","PT0086-000050BP","Bay Leaf (Tej Patta) | 50 g | Brown Pouch","WT","2","09/30/2025","215.00","1"
"172003","PT0087","Red Poha, Beaten Rice","M11","17300","-","96.47",""
"176554","PT0087-000850BP","Red Poha (Beaten Rice) | 850 g | Brown Pouch","BLR7","1","-","450.00","1"
"176554","PT0087-000850BP","Red Poha (Beaten Rice) | 850 g | Brown Pouch","BLR8","16","-","450.00","1"
"176554","PT0087-000850BP","Red Poha (Beaten Rice) | 850 g | Brown Pouch","BOM5","11","-","450.00","1"
"176554","PT0087-000850BP","Red Poha (Beaten Rice) | 850 g | Brown Pouch","BOM7","17","-","450.00","1"
"176554","PT0087-000850BP","Red Poha (Beaten Rice) | 850 g | Brown Pouch","CCX1","15","-","450.00","1"
"176554","PT0087-000850BP","Red Poha (Beaten Rice) | 850 g | Brown Pouch","DED4","18","-","450.00","1"
"176554","PT0087-000850BP","Red Poha (Beaten Rice) | 850 g | Brown Pouch","DEL5","17","-","450.00","1"
"176554","PT0087-000850BP","Red Poha (Beaten Rice) | 850 g | Brown Pouch","LKO1","6","-","450.00","1"
"176554","PT0087-000850BP","Red Poha (Beaten Rice) | 850 g | Brown Pouch","MAA4","14","-","450.00","1"
"176554","PT0087-000850BP","Red Poha (Beaten Rice) | 850 g | Brown Pouch","TW","4","-","450.00","1"
"172004","PT0088","Sooji, Rawa","M11","4850","-","48.43",""
"176555","PT0088-000850BP","Sooji (Rawa) | 850 g | Brown Pouch","ISK3","30","-","315.00","1"
"173250","PT0088-000900BP","Sooji (Rawa) | 900 g | Brown Pouch","DEL5","3","05/31/2025","315.00","1"
"173250","PT0088-000900BP","Sooji (Rawa) | 900 g | Brown Pouch","R13","1","-","315.00",""
"172005","PT0089","Foxtail Millet","M14","18450","-","127.51",""
"176556","PT0089-000850BP","Foxtail Millet | 850 g | Brown Pouch","TW","10","-","399.00","1"
"172006","PT0090","Barnyard Millet","M12","4220","-","121.51",""
"172007","PT0091","Dried Fenugreek Leaves, Kasoori Methi","M11","5070","-","493.49",""
"171511","PT0091-000030BP","Dried Fenugreek Leaves (Kasoori Methi) | 30 g | Brown Pouch","CCX2","9","04/30/2025","139.00","1"
"171511","PT0091-000030BP","Dried Fenugreek Leaves (Kasoori Methi) | 30 g | Brown Pouch","DEL5","1","04/30/2025","139.00","1"
"171511","PT0091-000030BP","Dried Fenugreek Leaves (Kasoori Methi) | 30 g | Brown Pouch","LKO1","1","04/30/2025","139.00","1"
"171511","PT0091-000030BP","Dried Fenugreek Leaves (Kasoori Methi) | 30 g | Brown Pouch","TW","50","-","139.00","1"
"171511","PT0091-000030BP","Dried Fenugreek Leaves (Kasoori Methi) | 30 g | Brown Pouch","WT","1","04/30/2025","139.00","1"
"171512","PT0091-000050GB","Dried Fenugreek Leaves (Kasoori Methi) | 50 g | Glass Bottle","BOM5","1","04/30/2025","350.00","1"
"171512","PT0091-000050GB","Dried Fenugreek Leaves (Kasoori Methi) | 50 g | Glass Bottle","CCX2","2","04/30/2025","350.00","1"
"171512","PT0091-000050GB","Dried Fenugreek Leaves (Kasoori Methi) | 50 g | Glass Bottle","DED4","2","04/30/2025","350.00","1"
"171512","PT0091-000050GB","Dried Fenugreek Leaves (Kasoori Methi) | 50 g | Glass Bottle","PNQ3","3","04/30/2025","350.00","1"
"171512","PT0091-000050GB","Dried Fenugreek Leaves (Kasoori Methi) | 50 g | Glass Bottle","TW","2","04/30/2025","350.00","1"
"172008","PT0092","Proso Millet, Chena / Barri","M11","190","-","103.70",""
"172009","PT0093","Little Millet","M12","11760","-","115.78",""
"176559","PT0093-000850BP","Little Millet | 850 g | Brown Pouch","TW","10","-","399.00","1"
"172010","PT0094","Pearl Millet Flour, Bajra","M11","150","-","67.70",""
"172011","PT0095","Amchoor, Mango Powder","M11","7015","-","203.49",""
"172165","PT0095-000080GB","Amchoor (Mango Powder) | 80 g | Glass Bottle","BLR8","20","05/31/2025","229.00","1"
"172167","PT0095-000100BP","Amchoor (Mango Powder) | 100 g | Brown Pouch","BLR8","28","08/31/2025","215.00","1"
"172167","PT0095-000100BP","Amchoor (Mango Powder) | 100 g | Brown Pouch","BOM7","17","08/31/2025","215.00","1"
"172167","PT0095-000100BP","Amchoor (Mango Powder) | 100 g | Brown Pouch","HYD8","6","08/31/2025","215.00","1"
"172167","PT0095-000100BP","Amchoor (Mango Powder) | 100 g | Brown Pouch","TW","1","-","215.00","1"
"172168","PT0095-000200BP","Amchoor (Mango Powder) | 200 g | Brown Pouch","HYD8","4","09/15/2025","249.00","1"
"172168","PT0095-000200BP","Amchoor (Mango Powder) | 200 g | Brown Pouch","PNQ3","1","09/15/2025","249.00","1"
"172168","PT0095-000200BP","Amchoor (Mango Powder) | 200 g | Brown Pouch","TW","10","-","249.00","1"
"172166","PT0095-000200GB","Amchoor (Mango Powder) | 200 g | Glass Bottle","BLR8","1","04/30/2025","349.00","1"
"172166","PT0095-000200GB","Amchoor (Mango Powder) | 200 g | Glass Bottle","BOM5","2","04/30/2025","349.00","1"
"172166","PT0095-000200GB","Amchoor (Mango Powder) | 200 g | Glass Bottle","CCX2","1","04/30/2025","349.00","1"
"172166","PT0095-000200GB","Amchoor (Mango Powder) | 200 g | Glass Bottle","MAA4","5","04/30/2025","349.00","1"
"172166","PT0095-000200GB","Amchoor (Mango Powder) | 200 g | Glass Bottle","PNQ3","2","04/30/2025","349.00","1"
"172166","PT0095-000200GB","Amchoor (Mango Powder) | 200 g | Glass Bottle","TW","11","-","349.00","1"
"172166","PT0095-000200GB","Amchoor (Mango Powder) | 200 g | Glass Bottle","WT","1","04/30/2025","349.00","1"
"172087","PT0096","Amla Powder Powder, Indian Gooseberry Powder","M12","3190","-","220.84",""
"172172","PT0096-000250BP","Amla Powder (Indian Gooseberry Powder) | 250 g | Brown Pouch","R13","1","-","299.00",""
"173204","PT0097","Groundnut Oil, Moongafali Tel","M11","1000","-","224.05",""
"173204","PT0097","Groundnut Oil, Moongafali Tel","M12","1000","-","224.05",""
"173204","PT0097","Groundnut Oil, Moongafali Tel","M13","33000","-","224.05",""
"173205","PT0098","Mustard Oil, Rai Tel","M12","2000","-","189.35",""
"173384","PT0099","Wheat Lokwan","M11","98850","-","48.15",""
"176561","PT0099-000850BP","Wheat Lokwan | 850 g | Brown Pouch","DEL4","6","-","449.00","1"
"176561","PT0099-000850BP","Wheat Lokwan | 850 g | Brown Pouch","ISK3","20","-","449.00","1"
"173356","PT0099-001800BP","Wheat Lokwan | 1800 g | Brown Pouch","BLR8","3","-","669.00","1"
"173356","PT0099-001800BP","Wheat Lokwan | 1800 g | Brown Pouch","CCX2","4","-","669.00","1"
"173356","PT0099-001800BP","Wheat Lokwan | 1800 g | Brown Pouch","TW","15","-","669.00","1"
"173385","PT0100","Indrayani Rice, White","M11","145650","-","73.49",""
